Location,Household Type,TimeFrame,DataFormat,Data,Fips
Jamaica/St. Albans,All Households,2013,Dollars,56556.34599,412
Jamaica/St. Albans,Families with Children,2013,Dollars,56888.32555,412
Jamaica/St. Albans,Families,2013,Dollars,63489.44234,412
Jamaica/St. Albans,Families without Children,2013,Dollars,68892.35474,412
Jamaica/St. Albans,All Households,2014,Dollars,56790.64169,412
Jamaica/St. Albans,Families,2014,Dollars,64957.32989,412
Jamaica/St. Albans,Families with Children,2014,Dollars,61021.53747,412
Jamaica/St. Albans,Families without Children,2014,Dollars,68956.89922,412
Jamaica/St. Albans,Families,2015,Dollars,72239.65606,412
Jamaica/St. Albans,All Households,2015,Dollars,62928.05245,412
Jamaica/St. Albans,Families with Children,2015,Dollars,61190.69218,412
Jamaica/St. Albans,Families without Children,2015,Dollars,77868.27171,412
Jamaica/St. Albans,All Households,2016,Dollars,64019.91511,412
Jamaica/St. Albans,Families,2016,Dollars,73636.9652,412
Jamaica/St. Albans,All Households,2017,Dollars,64317.88089,412
Jamaica/St. Albans,Families,2017,Dollars,77593.4169,412
Jamaica/St. Albans,Families with Children,2016,Dollars,68645.73005,412
Jamaica/St. Albans,Families with Children,2017,Dollars,57691.06371,412
Jamaica/St. Albans,Families without Children,2017,Dollars,88188.60665,412
Jamaica/St. Albans,All Households,2018,Dollars,65394.73094,412
Jamaica/St. Albans,Families without Children,2016,Dollars,76281.20119,412
Jamaica/St. Albans,Families,2018,Dollars,73696.46431,412
Jamaica/St. Albans,Families with Children,2018,Dollars,67289.44835,412
Jamaica/St. Albans,Families without Children,2018,Dollars,78460.23797,412
Jamaica/St. Albans,All Households,2019,Dollars,65744,412
Jamaica/St. Albans,Families,2019,Dollars,78138,412
Jamaica/St. Albans,Families with Children,2019,Dollars,69223,412
Jamaica/St. Albans,Families without Children,2019,Dollars,82264,412
Queens Village,Families without Children,2019,Dollars,103730,413
Queens Village,Families with Children,2019,Dollars,103134,413
Queens Village,Families,2019,Dollars,103586,413
Queens Village,All Households,2019,Dollars,94789,413
Queens Village,Families without Children,2018,Dollars,106987.9016,413
Queens Village,Families with Children,2018,Dollars,99163.66549,413
Queens Village,Families,2018,Dollars,104649.2848,413
Queens Village,All Households,2018,Dollars,93064.12115,413
Queens Village,Families without Children,2017,Dollars,103315.3546,413
Queens Village,Families with Children,2017,Dollars,89524.60803,413
Queens Village,Families with Children,2016,Dollars,88917.49576,413
Queens Village,Families without Children,2016,Dollars,100440.4839,413
Queens Village,Families,2017,Dollars,99594.15789,413
Queens Village,All Households,2017,Dollars,89543.38089,413
Queens Village,Families,2016,Dollars,97741.91426,413
Queens Village,All Households,2016,Dollars,85814.08744,413
Queens Village,Families without Children,2015,Dollars,97529.57868,413
Queens Village,Families with Children,2015,Dollars,92935.82545,413
Queens Village,Families,2015,Dollars,95742.57954,413
Queens Village,Families without Children,2014,Dollars,92718.66494,413
Queens Village,All Households,2015,Dollars,87457.2055,413
Queens Village,Families with Children,2014,Dollars,86778.764,413
Queens Village,Families,2014,Dollars,89970.85271,413
Queens Village,All Households,2014,Dollars,81863.61757,413
Queens Village,Families without Children,2013,Dollars,99622.44964,413
Queens Village,Families with Children,2013,Dollars,90186.31533,413
Queens Village,All Households,2013,Dollars,84517.37956,413
Queens Village,Families,2013,Dollars,96213.61314,413
Queens Village,Families without Children,2012,Dollars,90153.62222,413
Queens Village,Families with Children,2012,Dollars,83533.91556,413
Queens Village,Families,2012,Dollars,87636.92889,413
Queens Village,All Households,2012,Dollars,81434.44,413
Queens Village,Families without Children,2011,Dollars,96804.35855,413
Queens Village,Families,2011,Dollars,92233.95613,413
Queens Village,Families with Children,2011,Dollars,87164.59153,413
Queens Village,All Households,2011,Dollars,85852.25265,413
Queens Village,Families without Children,2010,Dollars,103726.6901,413
Queens Village,Families with Children,2010,Dollars,86821.79307,413
Queens Village,Families,2010,Dollars,98324.78464,413
Queens Village,Families with Children,2009,Dollars,107308.4724,413
Queens Village,Families without Children,2009,Dollars,99827.44607,413
Queens Village,All Households,2010,Dollars,89391.72285,413
Queens Village,Families,2009,Dollars,104174.1577,413
Queens Village,All Households,2009,Dollars,85966.70368,413
Queens Village,Families without Children,2008,Dollars,103188.1394,413
Queens Village,Families with Children,2008,Dollars,92806.11919,413
Queens Village,Families,2008,Dollars,96834.18116,413
Queens Village,Families without Children,2007,Dollars,101939.2909,413
Queens Village,All Households,2008,Dollars,89153.0098,413
Queens Village,Families,2007,Dollars,100266.9189,413
Queens Village,Families with Children,2007,Dollars,97192.86934,413
Queens Village,All Households,2007,Dollars,92735.68286,413
Queens Village,Families without Children,2006,Dollars,100324.1577,413
Queens Village,All Households,2006,Dollars,83947.29743,413
Queens Village,Families,2006,Dollars,93364.88184,413
Queens Village,Families with Children,2006,Dollars,80904.28258,413
Queens Village,Families without Children,2005,Dollars,96103.95434,413
Queens Village,Families with Children,2005,Dollars,108615.4601,413
Queens Village,Families,2005,Dollars,100176.0335,413
Queens Village,All Households,2005,Dollars,88630.38341,413
The Rockaways,All Households,2005,Dollars,59190.15685,414
The Rockaways,Families,2005,Dollars,69297.52178,414
The Rockaways,Families with Children,2005,Dollars,60486.71314,414
The Rockaways,Families without Children,2005,Dollars,80568.90031,414
The Rockaways,Families with Children,2006,Dollars,58601.55132,414
The Rockaways,Families,2006,Dollars,69081.77583,414
The Rockaways,All Households,2006,Dollars,55383.12458,414
The Rockaways,Families without Children,2006,Dollars,77576.54119,414
The Rockaways,All Households,2007,Dollars,51960.95535,414
The Rockaways,Families with Children,2007,Dollars,63960.5023,414
The Rockaways,Families,2007,Dollars,65417.80204,414
The Rockaways,Families without Children,2007,Dollars,66416.52823,414
The Rockaways,Families,2008,Dollars,70602.97502,414
The Rockaways,All Households,2008,Dollars,54951.38318,414
The Rockaways,Families with Children,2008,Dollars,69342.42017,414
The Rockaways,Families without Children,2008,Dollars,72375.3699,414
The Rockaways,All Households,2009,Dollars,61688.90387,414
The Rockaways,Families,2009,Dollars,82199.31472,414
The Rockaways,All Households,2010,Dollars,56315.18727,414
The Rockaways,Families without Children,2009,Dollars,86620.08407,414
The Rockaways,Families with Children,2009,Dollars,73186.96542,414
The Rockaways,Families,2010,Dollars,67935.6882,414
The Rockaways,Families with Children,2010,Dollars,59902.74813,414
The Rockaways,Families without Children,2010,Dollars,73866.38577,414
The Rockaways,All Households,2011,Dollars,48147.57186,414
The Rockaways,Families,2011,Dollars,58178.07867,414
The Rockaways,Families without Children,2011,Dollars,71258.17852,414
The Rockaways,Families with Children,2011,Dollars,47850.24508,414
The Rockaways,All Households,2012,Dollars,54589.71111,414
The Rockaways,Families,2012,Dollars,63336.78222,414
The Rockaways,Families with Children,2012,Dollars,58437.26222,414
The Rockaways,Families without Children,2012,Dollars,67276.92444,414
The Rockaways,All Households,2013,Dollars,51369.98978,414
The Rockaways,Families with Children,2013,Dollars,63736.7781,414
The Rockaways,Families,2013,Dollars,64205.06715,414
The Rockaways,Families without Children,2013,Dollars,65456.0365,414
The Rockaways,All Households,2014,Dollars,47820.79673,414
The Rockaways,Families,2014,Dollars,64289.29371,414
The Rockaways,Families with Children,2014,Dollars,58479.10853,414
The Rockaways,Families without Children,2014,Dollars,65207.03273,414
The Rockaways,All Households,2015,Dollars,56473.92089,414
The Rockaways,Families with Children,2015,Dollars,57078.22012,414
The Rockaways,Families,2015,Dollars,67127.93207,414
The Rockaways,Families without Children,2015,Dollars,77466.84437,414
The Rockaways,All Households,2016,Dollars,47262.78862,414
The Rockaways,Families,2016,Dollars,59212.98812,414
The Rockaways,All Households,2017,Dollars,56331.07479,414
The Rockaways,Families,2017,Dollars,70880.03601,414
The Rockaways,Families with Children,2016,Dollars,62156.59168,414
The Rockaways,Families with Children,2017,Dollars,61540.54155,414
The Rockaways,Families without Children,2017,Dollars,77582.98753,414
The Rockaways,All Households,2018,Dollars,61748.85073,414
The Rockaways,Families without Children,2016,Dollars,54982.4236,414
The Rockaways,Families,2018,Dollars,75771.38859,414
The Rockaways,Families with Children,2018,Dollars,75160.51785,414
The Rockaways,Families without Children,2018,Dollars,76340.5165,414
The Rockaways,All Households,2019,Dollars,55034,414
The Rockaways,Families,2019,Dollars,62257,414
The Rockaways,Families with Children,2019,Dollars,60043,414
The Rockaways,Families without Children,2019,Dollars,69755,414
Staten Island,All Households,2018,Dollars,83654.6755,36085
Staten Island,Families,2018,Dollars,104291.9254,36085
Staten Island,Families with Children,2018,Dollars,102806.4914,36085
Staten Island,Families without Children,2018,Dollars,108185.2082,36085
Staten Island,All Households,2019,Dollars,89821,36085
Staten Island,Families,2019,Dollars,105438,36085
Staten Island,Families with Children,2019,Dollars,104641,36085
Staten Island,Families without Children,2019,Dollars,106015,36085
Staten Island,Families without Children,2016,Dollars,98046.60866,36085
Staten Island,All Households,2017,Dollars,82601.59695,36085
Staten Island,Families,2017,Dollars,99490.9072,36085
Staten Island,Families with Children,2017,Dollars,94760.1482,36085
Staten Island,Families without Children,2017,Dollars,101653.9571,36085
Staten Island,Families with Children,2016,Dollars,100267.8947,36085
Staten Island,Families,2016,Dollars,99178.02632,36085
Staten Island,All Households,2016,Dollars,82242.98387,36085
Staten Island,Families without Children,2015,Dollars,88513.65004,36085
Staten Island,Families,2015,Dollars,89251.75838,36085
Staten Island,Families with Children,2015,Dollars,90503.52107,36085
Staten Island,All Households,2015,Dollars,77287.71281,36085
Staten Island,Families without Children,2014,Dollars,89387.13178,36085
Staten Island,Families with Children,2014,Dollars,84745.46942,36085
Staten Island,Families,2014,Dollars,87490.03876,36085
Staten Island,All Households,2014,Dollars,76879.28941,36085
Staten Island,Families without Children,2013,Dollars,95669.47445,36085
Staten Island,Families with Children,2013,Dollars,90464.43066,36085
Staten Island,Families,2013,Dollars,94621.87007,36085
Staten Island,All Households,2013,Dollars,76545.47299,36085
Staten Island,Families without Children,2012,Dollars,97099.07111,36085
Staten Island,Families with Children,2012,Dollars,90250.67556,36085
Staten Island,Families,2012,Dollars,91989.82667,36085
Staten Island,All Households,2012,Dollars,79163.16889,36085
Staten Island,Families without Children,2011,Dollars,91009.33434,36085
Staten Island,Families with Children,2011,Dollars,96184.64297,36085
Staten Island,Families,2011,Dollars,93424.40242,36085
Staten Island,All Households,2011,Dollars,80401.26172,36085
Staten Island,Families without Children,2010,Dollars,102861.8212,36085
Staten Island,Families with Children,2010,Dollars,93430.51966,36085
Staten Island,Families,2010,Dollars,96834.76592,36085
Staten Island,All Households,2010,Dollars,82914.60674,36085
Staten Island,Families with Children,2009,Dollars,84994.39721,36085
Staten Island,Families without Children,2009,Dollars,100965.7852,36085
Staten Island,Families,2009,Dollars,95817.57773,36085
Staten Island,All Households,2009,Dollars,79184.44797,36085
Staten Island,Families without Children,2008,Dollars,101402.651,36085
Staten Island,Families with Children,2008,Dollars,98176.86848,36085
Staten Island,Families,2008,Dollars,99620.73348,36085
Staten Island,All Households,2008,Dollars,87943.63895,36085
Staten Island,Families without Children,2007,Dollars,99273.1369,36085
Staten Island,Families,2007,Dollars,97117.47045,36085
Staten Island,Families with Children,2007,Dollars,95395.6566,36085
Staten Island,All Households,2007,Dollars,82796.62672,36085
Staten Island,Families without Children,2006,Dollars,101713.4706,36085
Staten Island,All Households,2006,Dollars,87222.9237,36085
Staten Island,Families,2006,Dollars,100106.7995,36085
Staten Island,Families with Children,2006,Dollars,98525.5503,36085
Staten Island,Families without Children,2005,Dollars,93105.33984,36085
Staten Island,Families with Children,2005,Dollars,94044.94946,36085
Staten Island,Families,2005,Dollars,93644.69676,36085
Staten Island,All Households,2005,Dollars,82705.33113,36085
St. George,All Households,2005,Dollars,67927.47647,501
St. George,Families,2005,Dollars,82175.16033,501
St. George,Families without Children,2005,Dollars,85148.84106,501
St. George,Families with Children,2005,Dollars,78929.83269,501
St. George,All Households,2006,Dollars,74331.42134,501
St. George,Families with Children,2006,Dollars,78894.67252,501
St. George,Families,2006,Dollars,85759.8869,501
St. George,Families without Children,2006,Dollars,100753.7897,501
St. George,All Households,2007,Dollars,69213.70322,501
St. George,Families without Children,2007,Dollars,86315.65332,501
St. George,Families with Children,2007,Dollars,77130.58601,501
St. George,Families,2007,Dollars,83092.04202,501
St. George,All Households,2008,Dollars,66197.57983,501
St. George,Families,2008,Dollars,74664.36611,501
St. George,Families with Children,2008,Dollars,61827.8944,501
St. George,Families without Children,2008,Dollars,85080.90579,501
St. George,Families,2009,Dollars,80580.79473,501
St. George,All Households,2009,Dollars,67083.17418,501
St. George,Families with Children,2009,Dollars,68975.23001,501
St. George,All Households,2010,Dollars,69730.05618,501
St. George,Families without Children,2009,Dollars,97217.50793,501
St. George,Families,2010,Dollars,80136.68539,501
St. George,Families with Children,2010,Dollars,62737.07397,501
St. George,Families without Children,2010,Dollars,98203.75,501
St. George,All Households,2011,Dollars,61750.55673,501
St. George,Families,2011,Dollars,75687.32224,501
St. George,Families with Children,2011,Dollars,69957.23147,501
St. George,Families without Children,2011,Dollars,87052.95159,501
St. George,All Households,2012,Dollars,62892.79111,501
St. George,Families,2012,Dollars,78078.84889,501
St. George,Families without Children,2012,Dollars,91239.05778,501
St. George,Families with Children,2012,Dollars,68983.72444,501
St. George,All Households,2013,Dollars,66748.7781,501
St. George,Families,2013,Dollars,78856.13869,501
St. George,Families with Children,2013,Dollars,65099.87299,501
St. George,Families without Children,2013,Dollars,85065.91533,501
St. George,All Households,2014,Dollars,62265.72782,501
St. George,Families,2014,Dollars,75280.54264,501
St. George,Families with Children,2014,Dollars,69167.68734,501
St. George,Families without Children,2014,Dollars,79034.73299,501
St. George,All Households,2015,Dollars,60304.74635,501
